gene,mut,BME0304,BME0390,BME0736,BME1013,BME1044,BME1111,BME1361,BME1482,BME1577,BME1658,CBU CirA,CBU0388,CBU CirB,CBU0794,CBU CirC,CBU1198,CBU1217,CBU1314,CBU CirD,CBU_CirE,ST AvrA,ST CigR,ST GtgE,ST PipB,ST SipD,ST SopD,ST SptP,ST SpvB,ST SseC,ST SseG,ST SseI,ST SseK1,ST SseK2,ST SseK3,ST SteA,ST SteB
SRL1,SRL1,0.20061724,-0.45282067,-3.099425954,1.468075335,1.471906621,-1.826393299,0.385335432,0.780280036,1.397469119,1.073713422,2.315402464,-3.345181494,0.724795475,-3.415204287,1.678977511,1.34969002,1.283843674,-1.09130388,0.626929951,0.396747239,-2.217673138,0.713091331,0.545385246,-0.349069433,0.667554143,-0.741356196,-0.321159163,0.471342914,1.086547557,0.655928179,-0.106959292,0.39089037,-1.324722901,-0.818392081,-1.862541346,0.3852089
YDR444W,YDR444W,1.490196963,0.680564811,-1.382094018,0.499093301,-0.824313057,-0.342568675,0.051834378,2.394518808,0.617203593,1.729023368,-2.31388315,-1.906569205,0.234439175,-0.896319635,-0.072876138,0.749042473,-0.153372495,-2.790671862,-0.353298225,1.564143026,-0.367581337,-0.626017107,0.382173535,0.61342803,1.121811005,-0.476305422,-0.322100297,-2.958856829,-0.21398749,-1.080636431,0.660577998,-0.703416736,0.58367316,0.521795928,-0.752537804,-1.028377857
YCL075W,YCL075W,1.634668914,1.533330321,-1.535000304,0.389577008,1.858383922,-1.322881723,3.062670232,0.010336623,0.719598198,-0.825242158,-0.200740736,-0.968804353,0.931564298,0.924621951,0.73889957,0.497478617,-0.420637946,0.534582783,-0.334906668,1.418373795,-3.603723155,-2.587681875,-1.919480907,2.525448238,-1.556745058,0.401669056,-0.322430154,-1.623321601,0.322787743,-0.341038774,1.09496439,-0.497827086,-1.773909361,1.404412165,0.94891082,-0.962430128
PDA1,PDA1,0.960130342,0.101895053,-1.26863502,-0.451442086,-0.065620272,1.124428641,-1.342335178,-1.431590152,1.191833129,0.417195551,-0.771924679,-0.466333396,1.738797563,-2.108036937,0.115501969,-1.872230415,2.105390188,-1.113913454,0.053242621,-0.705823517,1.874792411,-0.140780618,-0.528242336,-1.551510708,-1.062373112,-0.506686936,-0.323360885,0.388876796,2.704716087,0.28741405,0.80218397,-3.703404695,-0.588207388,-1.518988248,1.641717047,-0.654586734
PBI2,PBI2,0.206211329,2.449129908,-1.152988804,-0.566851595,1.663307413,-0.632004655,-1.926272032,1.438715774,0.134022672,1.59615289,1.969962537,-1.335418984,-1.92555896,-0.980383479,2.223529095,-0.604544711,-1.359252548,-0.192892812,1.673893817,0.70584594,1.950515979,1.940888379,0.845289906,-2.247657563,-2.344186946,-0.267871563,-0.32341545,1.143188871,0.892274338,0.839111464,-0.917550073,1.789597166,-0.074645976,0.379316658,-0.053141412,1.545405735
NOP2,NOP2-6,2.708433795,2.838826964,1.291603485,3.575168058,2.898740563,-0.213078193,2.205378533,-1.541450286,1.413466484,0.218154941,2.35059355,-3.31426482,-1.057336966,-1.493611545,2.724931882,-2.581977091,1.191091234,-0.879292988,-1.27690555,-0.655044467,-0.571044427,-0.362996166,-0.937161644,-1.593710007,0.868856799,-2.635224745,-0.324092706,3.072552019,2.643362068,1.101146804,-1.763197641,2.403143474,-1.04688466,0.023834672,-0.147122914,0.57961465
YGL036W,YGL036W,-1.348373237,0.223781964,0.404924747,-1.080806961,-0.893196717,-0.295689642,-1.864369765,0.895004129,-0.593156504,-1.201477806,-0.338375567,0.027625099,-2.245014939,-0.889784202,1.564509708,0.930305671,1.133182455,0.877655225,1.297337625,0.441886621,1.755587103,1.121975391,-0.350388734,-0.260621109,-0.077134601,-0.019610264,-0.324718068,0.271544958,-0.030443241,-1.048976904,0.220525622,1.669861323,-0.708094201,-1.20955018,-1.933513198,-1.716271411
TRX1,TRX1,1.174387089,-1.226694102,1.36115048,1.817147547,0.474463251,0.14713598,-0.205694692,-1.057032836,1.050543711,2.671168736,-0.446555229,-1.720075732,-0.730842658,-0.945345615,-1.73035033,-2.698847611,0.541587892,-0.049632845,-0.205450358,-1.891518985,-1.79011231,0.911013038,-0.346804612,1.7512279,-1.184677952,0.677306025,-0.326425577,-1.178632938,-0.606141949,0.678726822,-1.371037491,-0.101093468,1.389491519,-1.368344399,-2.642933006,0.124815991
SMA1,SMA1,-0.428830011,-0.332954469,-0.962898975,0.521264942,-0.319660748,-0.805163118,1.785052079,0.948357314,0.101351383,-1.829882645,-0.439681188,1.236187821,1.58297042,-0.658456078,1.06145567,-0.846191277,-0.04318581,0.69550288,-0.69875122,0.587546813,-1.056206742,-1.206591141,-0.536760578,0.974465653,0.642845762,0.30604577,-0.32758244,0.69773775,-0.161647345,0.509558637,1.574249968,-1.63840524,-1.243500154,1.522511831,1.410047096,1.895746484
YMR265C,YMR265C,-0.385475805,1.573991988,0.537864436,-1.800946105,1.056816779,0.355282985,-1.183973498,-1.515491187,-0.014395529,0.998853958,1.850898228,0.751958041,0.748471515,-1.089473196,0.497282406,-3.609264962,-0.0425639,-1.138348052,-2.355863862,-1.012017369,-0.043701166,-1.998102975,0.738346426,-0.808134518,2.03735989,0.724850601,-0.329421942,0.267434652,0.553102303,0.425256742,1.265540115,-0.568760096,0.309766906,0.467085589,0.457730245,0.001729793
YLR460C,YLR460C,0.017239625,-0.627847206,1.762235856,0.948804883,0.584225654,0.646549496,1.001083782,0.056977485,0.294190346,0.643776039,-1.768146451,1.458887129,-1.753875326,-0.031755183,-1.307300958,-0.742161046,-0.897066886,0.929884243,-1.391273778,-1.108956925,-1.23145323,-0.562130597,1.066969968,1.393067493,2.671467359,-0.604405042,-0.329548203,1.947071466,-0.257408344,-1.152236373,-0.523994351,-1.633220273,0.223897198,1.822328413,-1.534523617,-0.780581431
SCW4,SCW4,-0.498339746,-2.575997576,-1.355392913,2.15583605,1.609260342,-2.116558426,1.421060529,2.674482917,0.056396288,0.411617818,-0.441929965,-3.828705757,1.140042744,-2.060205699,0.825316672,1.222486585,-1.55796083,-2.918711591,1.037765938,2.06771682,1.454689176,1.163169424,0.81614088,-2.068342949,2.087460577,-0.692544847,-0.330209531,0.413362646,-0.438310865,-0.711620119,-1.160782131,0.42238541,-0.106189415,-1.670781203,-1.177255583,1.736471909
NCS2,NCS2,0.081783598,-1.343944339,1.727324732,-1.725698529,3.817331173,-2.26002098,0.107791363,-1.559168199,-2.010089771,-0.690173118,1.521151373,0.56755801,-0.405203233,2.55383377,-1.922591525,0.768648703,-0.138515461,2.157187117,-1.228516033,-0.444888228,1.012049963,3.028035474,-1.636932262,0.316679776,-2.823084764,0.334801598,-0.330429776,3.38099541,-0.255290603,0.523770977,-3.646930405,1.18925286,-0.919360251,-1.827800789,0.062354341,1.702975022
PSO2,PSO2,-1.782891525,-0.558351658,1.017382525,-0.582835321,0.801098504,-0.204858605,-1.708719598,1.535640119,-0.247501438,1.151750871,-0.538718157,1.191364318,0.197662746,-1.092093943,0.244282886,-0.381495541,-0.10002089,0.1886356,-1.096153223,0.086423504,0.466751791,-0.185156153,0.420875775,0.417842973,-1.454939273,-0.345690086,-0.3310166,-0.269407555,0.160464497,-0.24609271,0.686964505,-0.803968215,0.335996434,-1.833602798,-0.711002171,2.042598762
YSP2,YSP2,0.221374783,-1.280145637,-1.752189336,-2.530486578,-0.64952873,-1.398473246,-1.273635268,0.952344662,-1.015441843,0.203359569,-0.085817003,1.856150297,0.796891394,-0.278392575,-0.146830914,-0.80163273,-0.451252656,0.823869834,1.745321129,1.22362269,-0.903423964,2.288011362,-0.100279312,-0.424937212,-0.325994667,1.526351204,-0.331148791,-0.176385743,-1.3552319,-0.767676743,0.716364884,0.805903547,0.42636318,-0.201811155,0.525498564,-0.890708736
UBC4,UBC4,-0.109226717,-0.547135974,-3.417022378,0.624715882,-0.383805335,2.193662937,-2.241206575,1.057126299,0.765755498,1.21982714,-3.26093839,-1.27025912,0.29839828,0.01879712,1.051596945,0.45921829,-0.41274618,2.301684763,-0.607398151,-2.355844118,-3.997468386,-0.998820214,-0.558447037,2.173989676,0.677472287,0.770336757,-0.331397003,1.361956288,-0.408039656,0.196459239,0.232902858,-1.416810595,2.581057015,-0.262850943,1.281139756,0.67947122
MTH1,MTH1,-0.667115725,-0.773005367,1.082054846,1.772237287,0.784040697,1.397848035,1.906439327,-1.910315847,2.580741956,0.672234145,-1.455991092,0.670090615,-1.79188263,1.079972577,-0.904937461,-0.149356031,0.971528213,-1.389253634,-1.979160382,-1.537336017,-1.93521034,-0.837323233,-1.577788603,0.1011793,0.562227922,-0.290673238,-0.331613379,-0.68873744,-0.261771573,0.043958984,1.45813897,-1.722280263,0.219424217,2.654518483,0.72017081,-1.560647051
YCL060C,YCL060C,-1.758218819,2.856513597,-0.205269677,0.124286295,-1.180758396,1.266258129,-2.801450654,-3.561494582,-0.387472301,0.536007594,0.3552384,4.965657193,0.388955577,0.193505445,0.784645745,0.520448166,1.409226322,1.938733023,-1.773787638,-2.429052508,-0.392437002,-0.909692469,-1.420509465,3.709832774,0.237220867,2.010858235,-0.332063656,0.79106975,-0.441697566,0.403913246,2.867085671,0.488055351,-1.233593325,-0.907808107,2.533150339,-1.74834169
NHA1,NHA1,-0.847202983,-1.158068832,-0.26471832,0.531242167,0.697752021,-0.584086465,0.715726553,-0.789749118,-0.876146622,0.045783823,0.332303476,0.3664583,0.610005901,-0.32228639,-0.367745118,1.187494706,-1.704004007,0.2973666,-0.935876277,-0.964675912,1.778884998,1.860842049,1.38488059,-0.086775327,0.138374348,-0.015432783,-0.333237195,1.148100233,0.480381692,-0.113385847,-1.631719334,-0.133561042,-0.669302023,-1.547393826,-1.367007537,0.763208514
YPR148C,YPR148C,-1.472491476,-0.463120531,-0.4965938,0.450403228,0.532224,-1.371023196,-0.167247721,0.58517977,-0.451104116,0.172575717,-0.272382701,0.674520867,0.69156494,0.205645221,-1.524315059,0.408070132,-0.390939367,-1.366177251,1.91406662,1.608907428,1.469267353,1.051229111,0.935524641,-0.021229823,0.139608901,-0.314514464,-0.33479522,1.684622947,0.41245144,-0.680055238,-2.994329432,-0.867419778,1.461161983,-1.663505779,-0.001097759,2.345673491
SPT23,SPT23,1.253916891,-1.751353558,0.216179442,0.266115019,-0.183464883,2.212469706,0.054337579,-0.611840476,1.1811206,0.812371852,0.997957074,0.686426443,-1.851889557,0.598977129,1.214601509,-2.642095832,-0.610224373,-0.983561456,-2.903299247,-1.893976174,-1.745333638,0.669161569,0.965661825,0.553042664,-0.912209569,0.358048858,-0.334905749,0.749322135,2.068799021,0.936988482,-0.338466683,-2.084710508,1.061021623,1.047463024,-2.052166307,-0.268960617
RPS9A,RPS9A,0.00677575,1.015965788,-1.417403761,-1.70182103,1.387030658,1.51720369,0.023012254,-1.315055969,0.100930447,-0.681857786,-0.81975289,0.272279713,-0.229906298,-0.511185175,-1.290341924,-1.910035897,-0.06665782,-0.366850746,-0.764222133,-0.263260146,-1.135344913,-1.87219901,-0.614395347,0.954251283,0.906531208,0.743180855,-0.335492673,-0.709292473,0.714119714,0.12348554,3.258929639,-0.935337809,-2.294692598,0.447203377,2.275947359,-0.762327094
MRE11,MRE11,0.400002051,0.488963031,-1.924324565,1.581496707,-1.735599007,-4.577636604,-3.819327929,0.232051423,-0.891311936,1.714322246,2.18301948,-2.215259742,2.538657036,-0.651712049,1.690026052,0.591243814,0.321942998,-0.802760809,0.123726413,-0.149487733,-0.66556125,-0.227823123,-0.697043871,-0.15009133,1.226154141,-1.926945752,-0.336768987,2.186640249,-0.458293291,1.515794828,-0.865351746,1.212213921,-0.886489191,-1.41401491,0.945380887,2.021934704
HRT3,HRT3,2.446965506,-0.586992221,0.30040794,-1.20651165,1.316285172,1.971226508,1.094407607,-0.303741358,-0.071074244,-0.30868653,1.282632843,-0.430901363,-0.984904729,-0.532959705,0.794339051,0.448714803,0.677093052,-1.31624794,-1.448668448,-1.07268117,-0.848855623,1.438481851,-0.170913732,-0.493681021,0.725022425,-0.835330322,-0.337169346,-0.230399192,-0.600713839,-1.667764035,0.388153955,-0.723368634,0.25448494,-0.823030845,-0.352780749,-0.252977454
YPL108W,YPL108W,-0.261978827,0.414181725,-1.893589841,-2.051449987,0.107018792,0.618251317,-2.400870155,2.376064176,-1.569540902,-0.239686015,0.739896289,-0.760016358,-0.916965725,0.662512873,1.973061938,1.981623131,-0.794367267,-0.260759218,0.743427091,-0.079337871,2.650080252,1.425044492,-1.700088113,-0.248987059,-2.737280236,-0.120963146,-0.340376842,1.508764235,0.291889094,0.152125054,-1.541810839,-0.181982193,1.01116121,0.591561342,-1.984345099,3.5160458
AIM20,AIM20,0.267347417,0.097557462,-2.188953431,-0.126193374,-1.433321497,-2.158775541,-0.224119307,1.918956606,0.319673281,0.73462415,-0.475162952,-3.118900846,0.45843749,-2.0207481,0.525198274,3.010582525,0.753111053,-1.532185875,2.247797206,1.841476772,1.128845101,2.285573087,0.990159022,0.680503878,1.151435436,-1.549671476,-0.340890762,0.051039445,-0.347278012,0.341782147,-0.68990329,0.987068393,-0.000280258,-0.31957953,-2.112127644,2.67044136
YDR149C,YDR149C,-0.304317418,-2.109980605,2.487832551,-0.540087995,-1.162010302,2.258891497,1.033402073,-0.356974394,-0.028830681,0.314964568,-3.499888694,0.93232162,0.584110128,-0.866505574,0.715516772,-1.881086211,0.445668971,-0.000529703,1.249881226,1.022693118,-0.628607469,2.377157682,0.18870158,-0.858156081,-2.103940215,-0.018123642,-0.341253793,0.785902358,-0.184282187,1.407156389,0.221686488,-2.354015395,-0.52170561,-1.991643894,1.371568752,3.145741104
TAL1,TAL1,-0.699062586,-0.135551539,4.005525442,1.902062108,4.040832711,1.096368972,2.73201093,-2.250123572,-0.119865043,-0.362620517,-1.579208792,0.637618748,-2.077656924,-1.140065759,-0.202466151,-1.150008451,0.23728835,1.235720762,-1.497421387,-1.329137029,2.044644114,-0.526898104,0.606253734,0.277128152,-1.097141234,2.14916214,-0.341846684,-0.322409332,-1.523784873,-0.864069218,-0.884837038,-2.221528679,1.864779914,-0.06649604,1.597276749,-1.049641457
SPC1,SPC1,2.487069188,-0.842187191,0.963086028,1.736595346,1.391838677,-1.064519992,-0.580097954,-0.1225749,2.889083693,-2.050681305,-1.192043714,0.029756999,-0.341899821,-0.383383308,-0.246322208,-1.642599849,-1.671415098,1.05390962,-0.678713124,-1.253444368,-0.488002558,-0.672138445,0.32079695,-1.73181013,0.446035388,-0.208502414,-0.343247457,1.27945667,0.37677025,-1.306226439,-2.312050729,-0.358144318,3.277533623,0.059271384,-0.721374934,1.182590912
ERV15,ERV15,-1.564766548,-0.872017728,-0.119566136,1.063604814,-0.656497036,-1.293505669,0.46927986,0.377240729,1.334524046,-1.995763563,-0.07975072,0.158536482,-1.018574725,-0.511592016,1.760092005,1.924595667,-1.412679213,-0.323268157,-0.154107739,1.928829477,-0.924277935,2.145389953,-0.736559278,0.893755603,0.35155846,-1.462770141,-0.344246632,1.535115269,0.825595448,-0.937245583,0.721153678,-0.579581133,0.036243611,1.297172259,0.310220565,0.067342407
RNQ1,RNQ1,-0.088317654,-0.120373085,-1.859281413,0.2067021,1.641697942,0.527558165,-0.84132757,0.91743873,-1.790950492,2.333157825,-0.395394522,-1.210257733,-0.509783282,-1.288228744,0.101227982,-0.9862623,-0.750943652,-0.794558697,0.139314077,-0.182742757,-0.826729911,-0.714927334,0.670784536,0.345086293,-0.228881241,-0.99776189,-0.344722007,-1.88749831,-0.402104169,-0.491183089,-1.95909594,0.427088155,-1.261612662,-1.305739904,-1.131782612,1.394632436
CDC46,CDC46-1,-0.816297241,3.108322501,0.120126804,-0.887494401,1.72986841,-0.559348114,-2.688242772,-2.433342406,-2.520295497,-0.261312908,1.624684144,5.16885273,0.0056302,0.192394093,3.962783022,-2.0375168,0.377271871,0.712013917,-2.701221013,-3.093214313,1.8595486,-0.103421152,-2.55723195,1.093203608,-4.066026398,1.031196764,-0.344740112,-2.325750418,0.570257071,-0.298694405,-0.224128865,1.247542349,-0.298200207,-0.234277229,-1.583219307,-2.015290262
DSD1,DSD1,-0.173716751,-1.368123928,2.305814423,0.386745876,-0.516394337,-1.826665714,-2.103746029,2.019296765,-0.859179132,-0.618951615,-1.174058162,1.52674325,-0.830319959,0.184595707,-1.313804252,1.993087999,-0.302992192,-2.487467095,0.500673494,0.278288485,1.293760354,0.029126985,-1.363509918,-1.84280193,0.662751113,-1.484040479,-0.345402306,1.355420017,-2.423769719,-1.13586906,1.098866661,1.832130775,1.411794546,-0.31065184,-0.93754769,0.520945053
RLP7,RLP7-5001,4.204823249,0.862225757,-0.404682201,1.938441601,2.017347643,-1.592547094,1.103143348,-0.857517625,-0.690661885,0.998223011,-0.170310625,-1.544069859,-0.657385911,-0.844703337,-1.161605373,-1.916359906,-0.537571147,-0.584776519,0.799986999,0.167344956,-0.42476965,1.383212624,-0.525546986,0.230863255,-0.080554329,-0.51045166,-0.345510432,0.930751436,0.800572768,-1.268830625,-0.529943698,3.426684089,2.77307892,0.940117761,-0.661662572,-0.639374398
YHR139C,YHR139C-A,-1.352106333,-1.804403056,0.508986366,-1.89063382,-2.356951772,0.855141785,0.256413954,0.435317726,1.115762181,-1.022996294,0.374825284,0.741279721,0.117607054,-0.288421861,1.483698663,-0.407705975,1.3110886,0.214385757,-1.938530164,2.495627891,-1.023269463,-0.3559137,0.514259722,0.642459736,-0.960618081,-0.443679597,-0.346712389,-0.165066869,0.349734272,0.401403314,1.250065354,0.446188995,0.460096958,1.49388273,1.170892619,-0.016875012
YGR127W,YGR127W,1.595703767,0.448692239,-0.988781164,1.737921816,-1.648844642,0.944579348,3.119948391,-1.240911363,0.588302075,1.937646414,-0.577346875,-2.085557656,0.29805543,0.618201163,-0.19082718,-0.698900595,2.191963133,0.437334439,-0.616012933,-0.652668827,-2.533068128,-1.08187663,-1.316008426,-0.766731903,1.265553244,0.872269658,-0.346750202,0.869005518,-0.338084391,1.381651399,0.737702556,-1.339148605,-3.214640743,1.200050388,1.116767895,-2.669066851
SER33,SER33,-0.735642239,-1.567727063,1.433608596,-0.189855228,0.623426622,-0.960830156,-1.980345483,-1.193759348,1.50335499,-1.859799381,-1.930414778,0.116321262,-0.427184403,-0.979547282,-0.854468411,0.568115464,-0.207893129,0.261834557,-0.014193308,-0.908236605,1.939493471,-0.266581241,1.932065537,-1.999189036,1.052728996,-0.653028352,-0.349034372,0.827164386,0.093481559,0.256212675,1.377927505,-0.344458753,1.673105499,0.636989611,0.840333133,0.90008192
SCY1,SCY1,-1.5346579,-0.166225953,-0.097142999,2.85993937,1.308064808,-1.488447854,-2.393835502,-0.883454082,-0.04351729,0.466603617,0.938610438,-0.027139976,0.020287262,1.014587437,-1.335482907,-0.486848458,0.366517753,-0.684463612,-0.355903074,-0.206438079,1.061567593,0.766976544,-1.480996356,1.928939253,0.121974557,0.52814195,-0.349818584,-0.839330921,-0.491327855,-0.300493315,-1.021995351,0.999468508,1.166863561,-2.550610956,0.394577426,0.493598285
MMT2,MMT2,-1.010841625,-1.063724609,1.827388173,-0.017898979,0.461997904,0.391867687,1.454059478,-0.885753295,1.768880654,-2.666536133,-1.718559465,0.472203852,0.208053573,0.682211743,-1.067298026,2.943902245,2.609406562,-0.103385181,0.387994275,1.370406677,-1.708878641,-1.646053888,0.354717344,-0.028141969,0.025304553,0.209833194,-0.350173025,-0.926001729,0.461066201,1.195340644,2.65164371,1.022096506,-2.132075091,1.650950151,1.349239964,-2.975219455
SAM37,SAM37,-0.238322551,-1.140306984,-0.678385788,0.265818073,0.778839834,1.936455125,-1.445233214,-1.316070505,0.330403042,-0.332246599,0.393146728,-0.285583592,-2.027485657,1.959479048,-0.077280761,-1.861424002,0.119317298,2.145766557,-0.111077047,-1.377260517,-1.747503085,1.409181899,-1.097589736,1.700163536,-2.110723221,3.627571001,-0.350492373,0.252616284,-2.310415171,-1.481250359,1.596601146,-3.81653149,0.588388323,0.709326616,2.075203197,1.044427752
MET3,MET3,1.619151958,1.207891253,-0.048909828,0.485990678,-0.263825754,-2.333329612,-0.805079727,0.112135431,-0.806087284,0.364187545,0.489145386,-0.526427364,-2.367984622,-1.388887282,0.06402459,0.210709744,-2.155359524,0.433047163,1.281944192,0.021850609,-0.323133129,0.048050125,1.121372104,-1.222688872,-0.365030682,-0.801921663,-0.351327462,1.338689109,0.830740089,-0.432040995,-4.009776843,1.080529969,1.365306103,-0.768396544,-3.501521738,0.261574126
ESL1,ESL1,-1.143069705,0.63929095,1.147075322,-1.035183521,-0.223514706,1.648472291,0.10871062,-0.998379189,-0.947100875,0.643088375,0.05728357,1.072348676,0.180028984,-0.988659043,-0.318780688,-0.933304331,-0.896022264,0.458704292,-1.454455377,-1.881612143,0.662381305,1.689144895,1.312461045,-1.26461269,0.681685875,-0.427756481,-0.351365324,-0.028081564,-1.139206976,-0.651484613,-1.754333895,0.957586203,1.169248778,-1.171291787,-1.012192972,2.594539204
